ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
29350,simple,LEVI0035,,Dimmer Deslizable 6674-10w,1,0,visible,,"Dimmer Deslizable 6674-10w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,390.31,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0035.jpg,,,,,,,,,0,,,,,,,,,
29351,simple,47953,,"Dimmer Giratorio Blanco de 1.5 Mdulos, Lnea Lisboa",1,0,visible,,"Dimmer Giratorio Blanco de 1.5 M³dulos, L­nea Lisboa. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,75.86,MATERIAL ELÉCTRICO > Instalación,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_47953.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_FC2.jpg",,,,,,,,,0,,,,,,,,,
29352,simple,12134,,"Disco 4-1/2"" Multimaterial de Carburo de Tungsteno, Truper",1,0,visible,,"Disco 4-1/2"" Multimaterial de Carburo de Tungsteno, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,142.24,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12134.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_FC2.jpg",,,,,,,,,0,,,,,,,,,
29353,simple,11674,,"Disco Laminado 4-1/2"", Grano 60 Centro 7/8"", Fibra, Truper",1,0,visible,,"Disco Laminado 4-1/2"", Grano 60 Centro 7/8"", Fibra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,73.5,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11674.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_FC2.jpg",,,,,,,,,0,,,,,,,,,
29354,simple,11688,,"Disco Laminado 4-1/2"", Grano 80 Centro 7/8"", Fibra, Truper",1,0,visible,,"Disco Laminado 4-1/2"", Grano 80 Centro 7/8"", Fibra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,66.38,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11688.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_FC2.jpg",,,,,,,,,0,,,,,,,,,
29355,simple,100172,,"Disco Sierra 4-1/2"" para Madera, 24 Dientes Centro 3/8",1,0,visible,,"Disco Sierra 4-1/2"" para Madera, 24 Dientes Centro 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,155.17,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100172.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_E1.jpg",,,,,,,,,0,,,,,,,,,
29356,simple,12545,,"Disco Tipo 41 de 4-1/2"" X 1 Mm Corte Fino de Metal, Sable",1,0,visible,,"Disco Tipo 41 de 4-1/2"" X 1 Mm Corte Fino de Metal, Sable. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,13.79,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12545.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_FC2.jpg",,,,,,,,,0,,,,,,,,,
29357,simple,22344,,"Disco Tipo 41 de 4-1/2"" X 1.2 Mm Corte Fino de Metal, Pretul",1,0,visible,,"Disco Tipo 41 de 4-1/2"" X 1.2 Mm Corte Fino de Metal, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,9.05,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22344.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_FC2.jpg",,,,,,,,,0,,,,,,,,,
29358,simple,22346,,"Disco Tipo 41 de 7"" X 2 Mm Corte Fino de Metal, Pretul",1,0,visible,,"Disco Tipo 41 de 7"" X 2 Mm Corte Fino de Metal, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,28.45,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22346.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_FC2.jpg",,,,,,,,,0,,,,,,,,,
29359,simple,12979,,"Disco de Diamante de 4"" X 2.2 Mm, Rin Turbo, Truper",1,0,visible,,"Disco de Diamante de 4"" X 2.2 Mm, Rin Turbo, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,142.24,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12979.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC3.jpg",,,,,,,,,0,,,,,,,,,
29360,simple,15196,,"Disco de Diamante de 4-1/2"" X 1.3 Mm, Corte de Porcelanato",1,0,visible,,"Disco de Diamante de 4-1/2"" X 1.3 Mm, Corte de Porcelanato. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,168.1,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_15196.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC3.jpg",,,,,,,,,0,,,,,,,,,
29361,simple,100126,,"Disco de Lija 4-1/2"" con Respaldo de Fibra, Grano 50, Truper",1,0,visible,,"Disco de Lija 4-1/2"" con Respaldo de Fibra, Grano 50, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,14.66,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100126.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_FC1.jpg",,,,,,,,,0,,,,,,,,,
29362,simple,SURT0014,,Disco de Lija de Madera,1,0,visible,,"Disco de Lija de Madera. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,14.66,FERRETERÍA > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURT0014.jpg,,,,,,,,,0,,,,,,,,,
29363,simple,16956,,"Dispensador con 10 Cuchillas para Nv-7 y Nm-7, Truper",1,0,visible,,"Dispensador con 10 Cuchillas para Nv-7 y Nm-7, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,36.21,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D4.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D5.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D6.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_FC1.jpg",,,,,,,,,0,,,,,,,,,
29364,simple,100079,,"Dispensador con 10 Cuchillas para Nv-7x y Nm-6, Expert",1,0,visible,,"Dispensador con 10 Cuchillas para Nv-7x y Nm-6, Expert. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,82.8,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100079.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D4.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D5.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D6.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_FC1.jpg",,,,,,,,,0,,,,,,,,,
29365,simple,DISP0001,,Dispensador de Agua,1,0,visible,,"Dispensador de Agua. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,5062.32,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DISP0001.jpg,,,,,,,,,0,,,,,,,,,
29366,simple,DI100,,Distan Recargable Laser 100m,1,0,visible,,"Distan Recargable Laser 100m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1514.0,FERRETERÍA > Medición y trazo,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DI100.jpg,,,,,,,,,0,,,,,,,,,
29367,simple,DI40,,Distan Recargable Laser Mini 40m,1,0,visible,,"Distan Recargable Laser Mini 40m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1015.0,FERRETERÍA > Medición y trazo,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DI40.jpg,,,,,,,,,0,,,,,,,,,
29368,simple,DISY0001,,Disyuntor Fd 3p 250a Fxd63b250l,1,0,visible,,"Disyuntor Fd 3p 250a Fxd63b250l. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,13576.5,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DISY0001.jpg,,,,,,,,,0,,,,,,,,,
29369,simple,112606,,Dobladora para Tubo Conduit de 3/4,1,0,visible,,"Dobladora para Tubo Conduit de 3/4. Componente eléctrico seguro y altamente confiable. Cumple con estrictas normas técnicas, ideal para instalaciones residenciales y comerciales.",,,taxable,,1,,,0,0,,,,,1,,,340,MATERIAL ELECTRICO,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_112606.jpg,,,,,,,,,0,,,,,,,,,
29370,simple,112607,,Dobladora para Tubo Conduit de 1,1,0,visible,,"Dobladora para Tubo Conduit de 1. Componente eléctrico seguro y altamente confiable. Cumple con estrictas normas técnicas, ideal para instalaciones residenciales y comerciales.",,,taxable,,1,,,0,0,,,,,1,,,571,MATERIAL ELECTRICO,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_112607.jpg,,,,,,,,,0,,,,,,,,,
29371,simple,TECN0076,,Dowlight 12w 6500°k Dlm'pdl 12bb,1,0,visible,,"Dowlight 12w 6500â°k Dlm'pdl 12bb. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,119.5,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0076.jpg,,,,,,,,,0,,,,,,,,,
29372,simple,TECN0075,,Downlight 12w 3500k 85-265v Mldl12wwtbc Satin,1,0,visible,,"Downlight 12w 3500k 85-265v Mldl12wwtbc Satin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,119.5,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0075.jpg,,,,,,,,,0,,,,,,,,,
29373,simple,PDL50Q600,,Driver LED 50w 100-277v Ip67 Done LED,1,0,visible,,"Driver Led 50w 100-277v Ip67 Done Led. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,224.25,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PDL50Q600.jpg,,,,,,,,,0,,,,,,,,,
29374,simple,FKS5050D,,Driver Rgb y Control Remoto,1,0,visible,,"Driver Rgb y Control Remoto. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,260.88,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKS5050D.png,,,,,,,,,0,,,,,,,,,
29375,simple,PQ1624DRIV,,Driver para Manguera 12v Qop,1,0,visible,,"Driver para Manguera 12v Qop. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,120.0,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PQ1624DRIV.jpg,,,,,,,,,0,,,,,,,,,
29376,simple,PQ1621DRIV,,Driver para Manguera Neon Qop,1,0,visible,,"Driver para Manguera Neon Qop. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,90.0,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PQ1621DRIV.png,,,,,,,,,0,,,,,,,,,
29377,simple,DCR45IRP,,Ducto 4x4x1.5 Dr45irp Gris Liso,1,0,visible,,"Ducto 4x4x1.5 Dr45irp Gris Liso. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,801,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DCR45IRP.jpg,,,,,,,,,0,,,,,,,,,
29378,simple,DUCT0001,,Ducto Cuadrado Liso Gris 4x4 X 3mts.,1,0,visible,,"Ducto Cuadrado Liso Gris 4x4 X 3mts.. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1711.58,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DUCT0001.jpg,,,,,,,,,0,,,,,,,,,
